ClienteID,Nombre,Edad,Email,FechaRegistro,GastosUltimoMes,Activo
8fcc30d9-d304-4f8c-8d9f-3f45de014e78,Audy,78,atweedlie6g@oracle.com,2023-08-07,542.57,true
ce303222-78d6-40fb-9d5a-0fe79c8daf12,Luke,6,lpeppard6h@wikia.com,2023-07-20,576.21,false
50ca8179-0e96-4120-a46f-04e14bd6b01c,Dael,81,ddimitrescu6i@tiny.cc,2022-12-11,417.58,true
36edc1af-3c6e-46e4-bae2-73a64a51487b,Arin,56,aquemby6j@imageshack.us,,549.49,false
1933c8fd-155f-498b-825d-05214af1c426,Terrance,43,tmckeurtan6k@state.gov,2022-01-02,549.87,true
3c69c35f-40a7-4e2b-946d-6542d3569bd7,Latia,13,lsommerton6l@vinaora.com,2022-10-07,985.49,false
302f2530-880b-45b7-ac99-c97cdd46ccff,Palmer,14,planchberry6m@ebay.co.uk,2021-04-27,68.41,false
eb99bd9c-ff2e-42d0-8208-5515c10ebb2c,Hendrick,49,htotman6n@alexa.com,2022-08-04,870.82,false
f21d6822-dd23-46b8-b9ef-2cc6b6a33672,Cyndia,,cwybron6o@w3.org,2022-01-04,,false
96afc917-d43f-4fa0-ae72-4eba5d6787ac,Olivie,74,oradbond6p@whitehouse.gov,,420.91,true
4cc2fbed-2e33-441e-92d1-c6e3d236fdad,Alleyn,59,arainforth6q@eventbrite.com,2023-10-15,473.04,false
255f3c09-3c40-4f63-be40-163ef2f17856,Ignazio,77,ilissemore6r@bravesites.com,2021-01-13,131.7,true
fbff8ca7-8848-40a3-a199-cc928e8002bf,Lincoln,37,lharston6s@mit.edu,2021-04-28,359.25,false
880cdccc-3539-4cb2-8aa4-641e5e92d868,Candra,45,cmackowle6t@shinystat.com,2022-02-06,683.31,false
9f78eb21-b95a-4a77-9bbf-3ebe1a2cf89e,Christy,97,catwell6u@ustream.tv,2022-06-20,907.9,false
935b3faf-f13b-468e-96a5-abe8cb6a4784,Rebekkah,40,rkarle6v@mtv.com,2020-08-12,327.86,
,Aeriel,79,amattea6w@deliciousdays.com,2021-03-10,125.17,false
a772851f-5e28-4b2b-b4d3-7d22c14b8cb2,Chickie,108,cboard6x@europa.eu,2023-01-28,430.95,false
92b88b35-c255-432c-a6d7-893a405525de,Katee,4,ktomovic6y@instagram.com,2023-05-01,,true
2e325bbe-121b-4b3c-bff6-0f965f948092,Laverna,3,lpickston6z@prweb.com,2023-03-18,308.99,true
375e43a2-8e46-49e1-848b-6f181fcf4529,Louis,106,lkorneluk70@bloglovin.com,2021-12-31,760.14,false
abe38812-3a2f-4534-a76d-bcd58770b502,Evita,6,eperulli71@fema.gov,2020-11-18,838.48,false
afc4cb58-e209-4df3-811a-0ab821db413c,Levey,8,leisak72@over-blog.com,2023-01-07,749.94,true
10c26beb-dd1e-4cd4-a76a-c229276fb5ea,Tad,88,twoods73@globo.com,2022-11-11,798.61,false
,Kalindi,68,kbrierly74@surveymonkey.com,,803.79,true
,Margaretha,51,mchelsom75@chron.com,2020-08-01,318.69,false
4ec3ff61-b382-48dd-b0e0-325b7d2ca084,Ariella,28,adickson76@ycombinator.com,2020-06-15,44.8,false
b61b7261-d090-4483-87bb-686126a81e18,Marcellina,53,mkilliam77@shareasale.com,2024-02-05,509.92,true
3546d054-d12e-4979-b59f-0011aed87e9e,Paige,8,phanigan78@epa.gov,2022-10-02,462.0,true
,Burke,7,bdelaharpe79@netlog.com,2021-06-07,898.61,false
e1a66636-680d-4bb5-b1a9-be0a536e917e,Shelia,85,smonelli7a@auda.org.au,2022-01-10,449.86,false
6f92d8d4-14f9-49b1-ad35-761d78bd6745,Josi,0,jthynn7b@jalbum.net,2023-05-22,995.0,true
daa4673e-1b2e-4d12-9bf8-61041a3c5c5a,Robbi,69,reagland7c@japanpost.jp,,931.01,true
2d0c3c07-bef1-4202-86e7-e19f9c95b457,Efren,7,ebartholat7d@com.com,2023-06-26,805.8,false
a076bd62-8777-455d-9ce2-66897d92f3ea,Brannon,102,bwey7e@statcounter.com,2022-03-31,624.72,true
c35218e7-3d94-4ab0-8833-25601e961d45,,91,mlamberts7f@cbsnews.com,2022-08-12,348.34,false
7f8af979-eeb8-46fa-aad4-dbaea7088ed6,Denna,34,dnend7g@zdnet.com,2024-01-08,403.51,true
,Viki,92,vlamb7h@ed.gov,2024-02-12,66.35,false
76e84212-ac3a-485d-9b14-341978ca5cd4,Husein,11,hkinker7i@opensource.org,2022-10-01,564.11,false
b5fe9653-323f-45de-8438-07496a3a7817,Hubert,45,hflobert7j@netscape.com,2023-05-30,524.12,
659a1400-ca17-4e2d-a1c7-7d1c79e065e5,Farlie,2,feckersley7k@cbc.ca,2021-08-11,282.88,
879b3fa2-6da7-404c-b0b2-428e0cc33580,,75,fperrigo7l@squarespace.com,2022-09-07,222.92,false
e739b2ad-c79e-4599-8c8d-f6fe99063ce9,Mackenzie,15,mburlay7m@ed.gov,2024-04-05,796.76,true
63fb5133-01b1-4e8a-8d40-16ba9aa7e055,Clio,43,cpownall7n@blogger.com,,59.49,false
87c8db9c-1f4d-428b-92dd-1dff9ba812c7,Shaun,58,slayne7o@drupal.org,2022-10-21,280.24,true
6b9072df-e66a-4356-ad4d-57363d95f084,Golda,16,gbrittoner7p@sakura.ne.jp,2023-04-13,235.53,true
6994f3f3-87b2-4eac-ad55-bc4b23db0195,Karlens,68,klewton7q@telegraph.co.uk,2020-05-08,25.86,true
fae1bcf0-37a2-40cb-9a78-5a0b34a34d47,Kamila,50,kofield7r@etsy.com,2022-03-20,762.17,false
b5948b7c-bcc9-4de1-9d3f-2fbc4cfce376,Frasco,103,fdorow7s@opensource.org,2022-01-19,437.75,true
f75e3c86-9ba5-422e-a3d2-309cd1894ab1,Merna,98,mmuggach7t@nature.com,2021-03-21,140.67,true
0421ecda-e8ca-4a62-9899-a503324c79d9,Berkeley,53,btredwell7u@freewebs.com,2020-07-03,689.2,false
e9f0d7ac-2f4b-4efd-af59-227d8df49158,Thorsten,32,tmapam7v@cam.ac.uk,2023-08-22,101.13,true
44c2cdd3-5621-45e0-a42f-f1ca43208f54,Devan,25,dcherrett7w@ocn.ne.jp,2021-02-06,103.46,false
8da23c0b-9e13-4420-8c7b-4c73173c9842,Dimitry,,dorneles7x@bluehost.com,2020-10-16,355.0,true
eaea410b-603c-402b-9c73-ceafa56b8486,Kirbie,68,kdavern7y@accuweather.com,2020-05-06,183.1,true
fe8885ac-e887-499c-a5df-e82d7821a128,Chrissy,66,cdionisetto7z@foxnews.com,,285.35,true
f587b990-74eb-4608-976d-2c8fd3e7a696,Erna,59,esavory80@histats.com,2021-08-21,404.41,true
5deb390d-2974-413d-b187-794e223b3401,Helyn,61,hgrelka81@sbwire.com,2022-07-15,968.52,true
19b9d11d-fab1-4968-949b-d189e4e56bb0,Estevan,28,ebembridge82@blogger.com,,182.52,false
ef4031da-7a08-4c6a-bdb9-da9a126564e6,Sollie,53,,2021-06-27,948.5,false
48c4d12d-6727-4e3d-a674-1660154608b7,Kore,10,kalforde84@yandex.ru,2020-05-05,,false
b27628ec-ebe3-4fc9-b9f0-291588ec51cc,Jania,52,jjerschke85@github.com,2024-01-12,417.15,false
d700c6ee-299b-4e9a-8c7d-49fa00590cb7,Tallou,46,teastby86@ihg.com,2022-05-07,218.42,true
4b7daca0-6829-4c1b-b48e-3785e2a6883e,Dolph,,ddriver87@amazon.de,2022-12-06,724.02,
9d560065-db2b-410e-89dd-5053cac68330,Del,41,dplail88@hugedomains.com,2021-03-22,857.22,true
75ce8e69-5106-4560-b77a-1a1fcba56c71,Hamlen,75,hprangnell89@discovery.com,2022-05-15,871.85,false
6dc85935-104a-4832-9d57-3ece4927bc59,Peria,83,,2022-09-04,348.5,true
2665b057-1f48-4c6c-a246-84abed9767bd,Patsy,40,ptingle8b@webeden.co.uk,2023-05-05,267.95,true
1e0be604-08f9-4e9e-bda4-f73365644761,Patton,16,pgoodger8c@state.gov,2022-04-29,143.87,false
74186b09-b281-4bc6-81c2-d9167a8f4fb7,Ninnette,,nbaribal8d@privacy.gov.au,2021-03-07,868.81,false
6a38e785-cf4a-417d-ad23-d01e91c7c0ba,Rooney,103,rkrysztowczyk8e@ebay.com,2021-11-21,612.41,false
184563a3-b972-4870-91bc-ff334b6cc07d,Nat,39,nclay8f@gizmodo.com,2024-04-06,687.98,false
682a5787-de9e-4db1-8f4b-3bbc3dbc94cc,Dame,104,darboine8g@telegraph.co.uk,2020-06-03,614.13,false
d1366906-cca8-4d9b-ad1b-6f9e9cfcf6aa,Morry,92,mstott8h@marketwatch.com,2022-07-12,855.55,true
3c629b05-655f-47a0-a56d-b2e1a7bf117c,El,107,edunbar8i@purevolume.com,2023-09-07,280.54,false
b287a3a6-2d2e-4c83-ae91-fe586c58f6b1,Desmund,28,dhackly8j@apple.com,2020-09-09,382.64,false
c42e0509-aca0-490a-ae74-f687f0026b4f,Lannie,53,lwhiteside8k@msu.edu,2024-04-29,715.94,true
d2857490-1b09-4955-b43e-81e7769b89b9,Jerald,36,jcreaven8l@icq.com,2022-02-10,704.71,true
c0f1e499-21f8-4b65-a058-b75f9a9e6e8e,Xenos,36,xsambrook8m@youtube.com,2022-08-29,330.27,true
a6b982cc-efcd-4866-b004-e329cfce0f3f,Edi,63,ecratere8n@wired.com,2021-11-09,106.2,true
33e2c4f6-73eb-4cae-bcb0-7e605cd8d6a7,Pat,29,pswalough8o@economist.com,2020-12-29,,true
18e63a87-3701-49dd-ad2b-6561f44a214c,,,hlage8p@wikipedia.org,2023-03-01,903.41,true
da3046d3-2f00-4a59-a9e5-bee0647cc16e,Derby,10,dcasper8q@sfgate.com,2020-09-16,401.19,false
f7edb57c-2214-4ff5-a4c0-9b4142e1ef36,Guillaume,,gshoebridge8r@merriam-webster.com,2023-12-29,,false
1a047a57-4813-42f2-8e1d-18fb16749184,Pasquale,52,pneeves8s@prnewswire.com,2020-08-20,439.08,false
b12da87d-0e0b-4fd0-91fe-52bfa9c182b0,Zeb,86,znemchinov8t@opera.com,2020-07-10,391.71,false
d6a568bc-9de8-4f0c-a651-2191b8b1e70b,Ezra,54,ewhetland8u@columbia.edu,2020-11-04,491.96,false
bcc27958-3958-4089-ad9e-f0db441f61d9,Mae,92,,2023-06-05,722.9,false
6a4ec416-a059-42e2-8fec-37b6ef854d28,Annie,82,asnoday8w@china.com.cn,2022-07-15,234.1,true
8db5f23c-f949-4543-a74e-90014ceb5d76,Colman,71,cvigars8x@github.com,2022-02-19,365.48,false
c19cd507-fb8e-4138-a8de-3e5913417c18,Ainslee,59,ascholtis8y@psu.edu,2020-05-13,410.57,false
115ab7db-c3fa-4b50-94e2-8185e1f3dbdc,Micky,27,mfeldbrin8z@dropbox.com,2020-06-17,445.21,true
eda7eec9-1653-4f7a-85cf-8c93f6c5e401,,79,wfinden90@mtv.com,2021-02-07,828.74,true
18fbad04-b2f4-4114-bdc0-a2908ab7b889,Dulcea,92,dbleackley91@wunderground.com,2022-05-06,898.71,true
3f12757e-c935-4934-9ddd-4fb42a8ab75f,Hall,103,hweaben92@disqus.com,2021-11-10,426.12,true
0ac74772-a8b4-44b3-b7e7-5726f4d48da3,Poppy,60,ptrevains93@symantec.com,2023-07-03,65.2,true
8576f9d9-7818-4b05-9aac-5f7f9a200a6e,Rhonda,95,rmcloughlin94@shutterfly.com,2023-12-29,988.68,false
c2f7dc07-9275-4b7a-857c-050dbef2ddea,Gerick,15,gmoyser95@slideshare.net,2022-10-04,885.34,false
f3c819d9-bd6a-4630-b246-a1360dd720c3,Coreen,101,ccockshott96@berkeley.edu,2024-04-25,,true
2eccd15e-758b-44c0-ae3b-76b8ece1dc2a,Eugenie,94,ebedow97@redcross.org,2021-05-10,842.0,true
33314a1e-2403-49c9-8fb1-4cab3ebdcb78,Karisa,98,kvynehall98@abc.net.au,2021-06-16,355.85,true
4f74291f-7f79-47b2-ab50-0672ea140ce8,Shanna,90,smuckloe99@bloglines.com,2022-04-12,715.6,true
86a07c6b-9284-437d-8160-af3999ef2bbc,Bondie,103,,2022-04-10,,true
ed1ed5e6-d383-401b-9946-1570608822a3,Agatha,40,agoody9b@shareasale.com,2023-10-18,947.31,false
76911da7-6958-4e79-abd5-b85aa8f5dad9,Franzen,3,flohan9c@mozilla.com,2021-03-18,655.13,false
a64e5008-c68a-4115-8747-fe412f6f2bae,Evelyn,17,emclaggan9d@reverbnation.com,2020-10-11,170.34,false
ee2ded08-5075-4563-9b34-0ef2f2c5b03e,Inessa,104,ihincks9e@domainmarket.com,2021-06-17,554.96,true
fcef9673-537d-483a-a1a8-f19a011fef15,Beulah,16,bdiviney9f@hatena.ne.jp,2024-03-19,510.34,true
a2594223-470f-4d02-ba81-1e69ac7f8ede,Annabella,,abeaven9g@delicious.com,2021-06-22,580.89,true
8b2bed9c-a8c8-4403-9f79-810b02416f1c,Ed,34,eleather9h@sohu.com,2022-04-02,146.58,false
e55e1aa3-94db-42b3-bfb6-6cf2aa4cda42,Leicester,67,lcavendish9i@google.com,2023-09-21,945.86,false
cd363654-0b13-433a-b7b7-2f3b81ba0f25,Steffie,13,srobak9j@mozilla.com,2023-11-12,622.23,false
d1428711-7ba3-4a67-9009-538c122d2612,Igor,82,iwimbridge9k@mlb.com,2022-05-14,391.82,false
1ba551fc-b893-4b18-83b7-bec7dbbf6c3d,Flory,24,ffearfull9l@rediff.com,2021-03-19,179.34,true
50bb4eef-7cac-4280-aafd-13b835d91d96,Brew,101,bcamilio9m@i2i.jp,2020-12-31,,false
194771a7-c269-4ee8-9d97-668b8a723838,Boycie,82,bslowly9n@instagram.com,2021-08-05,331.08,true
28ad55fa-a630-48c5-90ef-340a18bbab4b,Roxine,45,rlarder9o@unc.edu,2021-10-01,388.59,false
995ce5d9-a7b6-4f15-83f4-49d2da03714e,Wylma,3,whumphrys9p@mit.edu,2023-10-29,60.34,true
c0ffac8c-ce91-463c-8e01-bd710550f1e8,Rachelle,47,rmccann9q@mayoclinic.com,2021-02-18,777.89,false
498da244-df3d-48fa-b204-081c750fe151,Hieronymus,33,hvanichev9r@wix.com,2021-07-15,998.76,false
ee84971a-efaf-4a77-90b0-44614f2028b1,Orton,72,okasbye9s@nasa.gov,2020-07-01,591.78,false
5db2e7f0-d439-4569-b9ff-070110d07d28,Marylou,38,mdellenbrook9t@mapquest.com,2021-04-04,521.6,false
704bbd65-e9e3-4457-9a78-a5321212aa84,Garrott,61,,2023-04-25,474.63,false
6f67b586-6eed-45c7-b254-b5b126773f54,Aguie,47,aretchless9v@e-recht24.de,2021-11-28,164.27,true
261302cb-4095-4349-a554-faf9010ba7a9,Leann,109,lbedinham9w@opensource.org,2021-11-09,157.84,true
9918b749-e4d7-4ec0-81b3-366f921d2f3d,,65,ncasin9x@theguardian.com,2022-11-07,82.53,false
d0fc36fb-0bec-435c-9f91-4eee7f35f4a3,Oralla,51,oglen9y@homestead.com,2020-11-16,276.15,true
365fae40-e3d5-4ac4-9c62-924c4f7f3a58,Dun,12,dhowen9z@desdev.cn,2023-10-17,771.75,false
d4374f61-0edf-417c-9af8-252245e34324,Celeste,87,cborgnola0@creativecommons.org,2020-12-23,614.5,false
d905ca04-29a3-48f4-8237-821f987e1497,Darb,,dgogaya1@guardian.co.uk,2021-02-17,24.85,false
c0a255c2-558e-43e1-a55f-34dbb08ec692,Marge,36,,,354.43,true
c0cb82a2-f362-46ac-a77d-aedf22e6b093,Salomi,5,schurchinga3@skype.com,2022-12-13,242.33,false
df8caf4a-7686-4c90-9ff3-ede70caf43b2,Haleigh,10,hzecchinellia4@booking.com,2020-08-31,397.82,true
bf045fd6-05b2-4f05-8178-333b73918284,Bret,14,bratea5@vkontakte.ru,2023-05-17,817.83,
748967de-6a88-4a8f-adf7-7f0b76877420,Vale,107,vgiacopinia6@1688.com,2024-02-29,446.16,false
7b8e2ed1-f01e-4a5a-a055-58d091fd5994,Brena,13,bflipsa7@edublogs.org,2024-01-28,341.99,true
,Myron,69,mdufourea8@meetup.com,2022-06-18,310.24,false
c8dfd99c-f49e-44d4-aaee-0dcc3e0b7f3e,Heather,44,hlethema9@devhub.com,2023-05-16,294.27,true
e0787898-d3cc-4bc0-bb57-203a098e722c,Belinda,71,btrusleraa@arizona.edu,2023-01-31,976.28,false
0e56a839-d7ad-4f7e-96c5-21337522190f,Llewellyn,69,llawleffab@pagesperso-orange.fr,2024-03-22,139.42,true
b02af034-7c92-4fb9-936a-856b6e7ffff4,Englebert,70,eploverac@apple.com,2021-06-06,46.61,false
4c6317f0-f23f-4900-8113-0683d998f397,Brietta,70,bmcgriffinad@buzzfeed.com,2021-06-06,830.54,false
8cd189d0-a72a-47fc-86e5-49cf9debdd21,Teodoor,0,torrocksae@opera.com,2020-06-17,117.33,true
b237ee53-b9b8-4513-bf81-369ee71e08e6,Devy,58,dgoodgeaf@wordpress.com,2021-02-12,610.56,true
e8f32b65-8f75-4e14-bc08-280d08cdd1ab,Darla,71,dmacconchieag@pcworld.com,,,false
2efe1094-60eb-4f21-8407-d79576f13dc2,Melva,8,mtarrierah@webeden.co.uk,2023-06-26,681.1,true
773eb492-09b4-4ef9-b7ea-676c44a5de0e,Gerrilee,78,gwethersai@accuweather.com,2022-06-20,111.31,true
2a18305e-61b5-42f8-a560-398c2c0b7362,Constantine,97,cwillmanaj@myspace.com,2022-01-21,104.45,true
42c09fea-4e37-4e38-8760-04bfd258936f,Lucais,93,lputsonak@spiegel.de,2021-08-29,846.21,true
4e0b19bc-14cd-40a4-84a6-c33fe6dd3fe8,Brena,74,bnimmoal@histats.com,2023-05-25,829.11,true
1ef61500-6afd-4207-ace7-edf354382580,Job,28,jcainesam@springer.com,2024-01-09,463.53,false
188b9325-c277-4f70-a33b-ff39d29c1bbc,Ynez,27,ydoncasteran@mit.edu,2020-09-09,820.87,false
370f5b03-a83e-4696-891c-91cd0b51c06b,Eudora,23,eattfieldao@yolasite.com,2023-01-13,258.04,false
537a92c0-f0c5-4a2e-bbc4-6c492f631dc2,Adelind,9,asillitoap@bizjournals.com,2022-07-08,526.88,false
07882f77-c31d-4f39-8bf0-b9c9aafe8491,Chrissie,82,cfuenteaq@noaa.gov,2023-12-29,856.22,false
33ed1804-fbdf-47b3-a878-e356b744fff1,Yehudi,82,ybadamar@vk.com,2021-07-24,612.65,true
d8116cf0-e464-465e-84c5-386e4e19328d,Jeromy,95,jvillaltaas@nbcnews.com,2022-12-05,448.24,false
905828d1-f57b-41e3-bfab-ee7bdf7280a0,Celene,35,cmartijnat@eepurl.com,2022-11-19,839.69,true
5ad6baab-b8e5-42e0-aed6-147dbc9500f8,Weber,90,wtegginau@opera.com,2023-08-01,292.07,false
7399cc64-ba07-45b0-bdeb-fcb902088f92,Sari,,ssladerav@diigo.com,2021-11-22,20.41,false
c3d127bb-c4ba-41f0-97f1-19861d688bb8,Lucita,108,lfendaw@wiley.com,2020-12-27,297.01,false
9c0f3ab5-ec8b-4a3c-885e-42e25f5fdc98,Amil,33,aschwartzax@dot.gov,2024-01-09,191.78,false
38fb53dc-7d38-4c9c-b21d-6ac8c6df5054,Rahel,84,rodowday@dion.ne.jp,,753.09,
d87e52d4-8d5e-430c-a7cd-d075f73c0ecc,Hazel,24,hellswortheaz@yahoo.com,2022-12-09,753.61,true
c2a04f52-5074-490c-8512-71866b14de6f,Nevsa,99,nshillinglawb0@omniture.com,2023-03-27,66.0,true
ea2b7d42-4f33-44d8-a410-fcfc0a12b8ef,Oneida,52,oeskrickb1@feedburner.com,2020-07-05,464.41,false
f188979b-7a41-406b-bdb7-afb42783dc83,Colene,38,cledbetterb2@mail.ru,2022-12-31,585.2,false
e097eb11-2acb-4fd9-b5dc-1bc8c32db81f,Holden,10,hburttb3@nationalgeographic.com,2023-07-20,481.53,true
0efe513b-db31-4c53-9f8b-d6025fe52a9a,Fawne,16,fbachelorb4@webmd.com,2024-01-30,265.41,false
ff231c42-e36a-474d-9534-a77e52b364a7,Evangeline,45,esiviourb5@marriott.com,2022-05-24,898.16,true
22bbe992-7561-4ab3-a671-f4ab3d053b75,Payton,86,pwilcottb6@last.fm,2024-02-26,822.89,true
ce87fb9f-d267-4d1b-ba31-290e99ca8f5e,Nicki,100,nmantrupb7@google.com.au,2021-01-09,26.69,true
b9b476fb-b03b-4f77-b7b0-fdc478905eb7,Hesther,77,hingreeb8@toplist.cz,2022-01-31,676.79,true
273cca73-b83d-4e86-aa84-ea326c25cc02,Cristie,,cburleb9@dagondesign.com,2021-10-04,377.39,true
6cab615d-e8a9-41d0-af8f-77ff9a7b247d,Clyve,88,cduckwithba@odnoklassniki.ru,2021-12-28,475.89,true
d0e4d18d-3636-46b0-b48c-87ffdf188582,Manya,30,mlammasbb@flickr.com,2020-08-08,15.47,true
02f7be01-36bd-4a90-bee3-de3bd1872ab9,Georgia,73,galderwickbc@google.co.uk,2024-03-31,309.98,true
89b83b65-d2da-4d67-a709-70efc751ed34,Lars,32,lmartonfibd@state.tx.us,2021-11-02,386.44,false
822c8e11-80e1-4d7f-b34f-349555910f5a,Wiatt,24,wlednorbe@drupal.org,2023-10-04,125.49,true
532c6c23-173f-451c-ba00-51486d86537e,Blayne,80,bemerbf@plala.or.jp,2021-10-31,886.97,true
babbb3f5-17c7-4706-903e-793fb8df354c,Christye,66,clippittbg@meetup.com,2021-06-29,34.0,true
c20eab33-9e9d-4b1f-904c-cebb80d9d45d,Tobye,49,tgettinsbh@techcrunch.com,2020-08-19,369.44,false
457dd7b6-8b28-4930-a9e1-af3658e099af,Miquela,45,mbrashierbi@fema.gov,2022-07-22,202.27,false
daa686b5-685c-47cc-8c66-71738df7afc0,Felizio,48,fbarhimsbj@domainmarket.com,2020-12-20,237.07,true
87a17958-0129-4680-aed3-524503f92c92,Eudora,61,ewaplintonbk@opera.com,2021-09-11,513.67,false
5770e308-acf1-4ee7-8daa-67ce43f1de59,Eartha,52,ewongbl@answers.com,2020-11-29,867.33,false
b208ae07-a18c-44c8-a2dc-663fae749d1f,Sherwynd,55,sandrebm@admin.ch,2023-02-27,282.69,false
e15ea6a1-7aad-4b6c-8986-6dbe7530c303,Mathilda,0,mlatchfordbn@mlb.com,2020-06-13,356.9,true
0497b115-2237-484c-929b-4eb5f2c5074a,Paulie,,pvickermanbo@booking.com,2023-06-21,945.43,false
8adf62cd-d7f5-4f26-8e62-0cb91ea04e02,Wenona,110,wbagenalbp@newyorker.com,2022-08-08,300.73,true
02fdb5f2-f954-47c7-b84f-a92301069f8f,Clive,54,cakessbq@webmd.com,2023-04-08,228.49,false
b8c9b0d5-22d6-4d29-8394-b65f5b410ded,Leonhard,76,lfrazierbr@hp.com,2021-01-18,377.52,false
74a72eca-b962-421e-a3d3-c133400f7dc9,Everard,18,eabrahamovitzbs@youtube.com,2022-06-29,103.73,false
f9989b74-df0a-410d-8357-c19016c81209,Madalena,27,mdeeslybt@amazon.co.jp,2023-07-31,562.85,false
2ec2f790-34ad-4f5f-9662-17a66c7161b6,Carolee,72,cgoldsterbu@cmu.edu,2023-05-08,83.65,false
05776b05-2d18-40fb-887f-528f191b34be,Morna,3,mplacidebv@state.tx.us,2022-03-19,,false
85d505d2-3fc4-43c7-b592-2315ec16c9a6,Nerita,96,nlowersbw@rambler.ru,2022-07-03,287.77,false
d5e822e8-c0b9-4bc3-81a1-0f9cb0e2f7ad,Tracey,78,ttocquebx@hubpages.com,2022-09-21,18.08,true
664f2e4f-727e-4686-b838-aa0039c501e4,Merline,108,mpeddoweby@sun.com,2023-10-31,950.78,false
5f6ba112-e979-4a5f-97ca-9a5f09ebe98d,Kimberly,45,karthanbz@adobe.com,2022-12-19,919.8,true
f48dc98f-253e-40af-a84a-94d2ffa758c4,Cherish,19,ccarreyettec0@nba.com,2022-01-29,411.21,false
899050e1-993b-4f1a-9040-b97a285f0431,Elianore,54,egliddonc1@people.com.cn,2023-11-05,178.72,true
b7a1ebb1-195f-4759-84e3-d34c003b817d,Pansy,,plammerichc2@wikia.com,2021-10-08,983.07,
ef6294de-4689-433d-8036-1cd0110c05d6,Agatha,103,araysonc3@state.tx.us,2022-03-14,25.99,true
a683ef91-9dd8-41c6-a47f-82fdd459f31d,Dulcie,87,dlimeburnc4@bbb.org,2024-04-14,155.22,false
4890ed68-0afe-4528-bc67-a868f6e99e87,Agathe,31,ajudsonc5@aboutads.info,2022-04-29,748.92,true
11a8cce6-8006-4d4f-a51d-15f5791a0c95,Decca,92,dbellwoodc6@bbc.co.uk,2022-01-18,519.11,true
2a0f8e7f-3cce-4937-a697-2e2920e883a4,,70,ehirchec7@economist.com,2022-06-07,460.19,true
fc9e56e7-8a36-4ea5-8597-1f9872f90410,Lukas,5,lknightlyc8@arstechnica.com,2023-02-07,419.14,true
3d1c0c24-864c-4c77-ab64-277f5cc8f30f,Vita,25,vwardhaughc9@wufoo.com,2023-09-12,101.03,true
813ebc65-5985-4f60-97ab-32a5f46abe6a,Earvin,45,evyelca@tripod.com,2024-02-26,268.81,true
b6f8f41f-194d-4edb-9e4e-4a8d44724be3,Carlina,58,ccaencb@webs.com,2021-12-14,721.39,true
438eb49f-ebdc-4292-a126-1100587c4227,Marillin,110,mmedwellcc@cafepress.com,2023-02-01,625.59,true
6d3c3783-bf4b-4318-979d-417946dc6e16,Mace,20,mheephycd@flickr.com,2021-04-03,988.6,true
4ee8223f-84bd-4d7c-9733-d72e3e6bb6e3,Kaitlin,5,kenticknapce@google.it,2021-02-04,163.75,true
ec2c30aa-d914-4169-a549-237159d291d5,Abba,2,ataborcf@t.co,2023-01-10,133.45,false
a1ffd562-d1f6-4ee2-bb5d-5532f0d5ef62,Frederik,2,ftribbeckcg@indiegogo.com,2020-09-26,381.16,false
1035c9b3-c957-4d2c-8be0-f4d4a1807406,Bone,45,beaklech@buzzfeed.com,2023-03-14,278.59,true
cda878a3-2799-4773-bedf-9285d4419f15,Perrine,67,pgravenellci@tripod.com,2022-02-15,38.42,false
e7c0f77f-c8f5-4a81-bbe5-fff1d288c8c1,Kylie,70,kelementcj@yellowpages.com,2023-09-07,660.31,false
b05c6312-135f-4df7-87bc-427a04511177,Deedee,97,dsclaterck@independent.co.uk,2023-07-21,626.64,false
f763934f-d719-4c6b-bc1c-a6170db801af,Maitilde,105,myegorkovcl@indiegogo.com,2022-10-09,864.71,true
67881ad0-b8f1-450e-8ddb-84ee8ff1ac8c,Mata,49,mgremanecm@ucoz.ru,2020-11-21,375.29,true
8c611c99-7f52-46fc-825b-5f07d331083d,Petr,47,prayworthcn@addtoany.com,2023-01-30,673.69,false
18e29d68-59b3-4123-9f8c-85f935f03869,Tabina,,tmcreedyco@ezinearticles.com,2022-11-15,282.97,true
f3f449c5-229d-4396-af2d-d462634b6c6b,Corny,0,cfagancp@irs.gov,2023-01-15,708.52,false
750ea284-bc1a-40a7-a36b-5c6e103d44ac,Margaret,,mkyrkemancq@berkeley.edu,2023-08-15,549.58,false
9d468ca4-6a7f-4052-9a41-cc92a6227f64,,32,jdimmercr@google.de,2023-01-27,447.54,false
a05f3b3a-52c7-4ddf-82a6-8c9d023172a5,Ferne,98,fanstycs@networkadvertising.org,2020-09-10,945.84,true
1378282c-e178-416f-809e-631e10d5ff03,Frants,69,fbanbridgect@aol.com,2023-11-29,331.84,false
e3162e92-997f-4f2f-b74a-bf4e9f84eaa1,Emmet,39,efranciottoicu@latimes.com,2024-02-20,178.26,true
002f43a1-7b8d-4186-a61a-3ed35c86b023,Allx,0,aarnaucv@amazon.co.uk,2020-12-09,511.57,true
40e36e88-b878-48b2-a8fd-ac30e03b2094,Nicoli,0,nkneebonecw@hubpages.com,2023-08-27,126.3,true
ed7e0610-9ba0-4986-912d-64f806ee93b2,Barnard,14,bmadelincx@blogger.com,2021-06-19,482.69,false
8287c81f-4d7f-4635-96e2-f9db13b2bf0d,Cloris,41,cbrissendency@icq.com,2021-06-22,621.46,false
